num_contrato,Status,Prazo,DataInicio,Tipo,Valor,id_cliente,id_colaborador
E89128396,1,12,2023-06-21,Consignado,5291.45,C15489,F0037
E45908745,1,18,2023-06-20,Automático,2829.48,C15489,F0017
E43066684,1,12,2022-03-15,Refinanciamento,6410.06,C15489,F0052
E93505534,1,36,2022-08-24,Automático,1405.63,C15490,F0065
E46955116,1,36,2023-04-03,Automático,1175.74,C15490,F0069
E90366306,1,6,2023-04-24,Consignado,7945.06,C15491,F0061
E61507771,1,18,2021-02-08,Refinanciamento,8068.34,C15491,F0074
E88894163,1,18,2021-01-27,Refinanciamento,6245.3,C15493,F0029
E75599599,1,6,2022-02-15,Consignado,812.75,C15495,F0037
E15711561,1,18,2022-07-03,Automático,14710.88,C15496,F0053
E86730816,1,12,2022-06-12,Refinanciamento,19706.51,C15497,F0100
E60448049,1,36,2021-09-09,Automático,10286.35,C15498,F0047
E76143914,1,24,2023-07-01,Pessoal,3026.24,C15499,F0081
E57609906,1,36,2023-08-06,Automático,1441.16,C15503,F0044
E94654240,1,6,2022-10-03,Automático,1239.43,C15503,F0004
E27725485,1,36,2021-08-13,Refinanciamento,3442.82,C15504,F0013
E63216609,1,6,2021-02-12,Consignado,5966.75,C15504,F0074
E75959858,1,18,2022-05-18,Automático,544.04,C15506,F0060
E35895292,1,6,2023-11-02,Automático,473.66,C15506,F0094
E24552193,1,18,2023-08-19,Automático,14835.62,C15507,F0089
E44234601,1,24,2022-08-04,Automático,7410.48,C15508,F0041
E40914838,1,12,2023-12-22,Consignado,619.96,C15509,F0008
E97109856,1,12,2022-06-02,Pessoal,917.68,C15509,F0034
E62223941,1,24,2022-08-11,Automático,1014.46,C15513,F0071
E22181542,1,6,2022-04-21,Pessoal,1174.86,C15514,F0083
E83843247,1,12,2022-12-05,Refinanciamento,457.91,C15515,F0042
E50759516,1,24,2023-07-04,Automático,19660.46,C15516,F0049
E54859328,1,18,2023-06-20,Automático,4467.4,C15517,F0020
E73970202,1,6,2022-04-03,Consignado,1061.73,C15517,F0013
E76268327,1,18,2022-08-28,Consignado,4151.58,C15517,F0006
E11961318,1,36,2022-12-01,Consignado,6005.57,C15518,F0095
E16586187,1,12,2023-02-16,Consignado,615.37,C15519,F0053
E33422496,1,36,2022-11-04,Automático,267.87,C15519,F0076
E71237537,1,6,2023-04-05,Refinanciamento,1436.9,C15520,F0056
E60705926,1,36,2021-01-11,Automático,7269.5,C15521,F0002
E18536890,0,6,2023-03-18,Automático,604.06,C15524,F0069
E34195233,0,24,2023-02-03,Consignado,1110.46,C15524,F0043
E33830479,0,6,2022-11-28,Refinanciamento,489.91,C15525,F0066
E90226063,1,6,2022-08-14,Refinanciamento,405.87,C15526,F0074
E60397351,1,18,2023-01-04,Consignado,658.95,C15526,F0041
E94939359,1,18,2022-05-19,Pessoal,6945.47,C15528,F0085
E63533311,1,6,2023-07-15,Refinanciamento,7390.58,C15529,F0064
E18839405,1,24,2022-04-12,Pessoal,918.67,C15530,F0025
E55974310,1,36,2023-04-02,Consignado,1277.73,C15530,F0075
E35633696,1,12,2022-03-02,Automático,1379.32,C15531,F0070
E77423521,1,36,2023-12-13,Pessoal,637.74,C15531,F0048
E81731706,0,12,2023-04-18,Refinanciamento,3779.95,C15534,F0097
E79645866,1,36,2022-08-18,Consignado,977.86,C15536,F0009
E51826263,1,24,2022-05-13,Refinanciamento,9682.72,C15538,F0015
E16195830,1,12,2023-04-01,Refinanciamento,26529.1,C15540,F0003
E67072004,1,24,2023-10-21,Consignado,6247.01,C15541,F0082
E34511840,1,6,2023-07-08,Pessoal,1231.2,C15544,F0041
E98309206,1,24,2022-02-27,Automático,3091.54,C15545,F0013
E83981453,1,18,2022-07-16,Pessoal,3203.91,C15545,F0036
E50286960,1,18,2022-11-23,Pessoal,4418.88,C15547,F0016
E97908247,1,18,2023-03-08,Refinanciamento,983.97,C15548,F0021
E43537107,1,36,2023-03-09,Pessoal,795.24,C15548,F0099
E62478252,1,12,2023-07-18,Automático,223.33,C15550,F0013
E98339720,1,18,2021-10-14,Automático,375.38,C15550,F0051
E87157831,0,36,2023-01-24,Pessoal,1160.69,C15551,F0077
E73922308,1,24,2022-09-13,Refinanciamento,894.17,C15551,F0044
E64071735,1,12,2022-02-18,Automático,6490.07,C15552,F0100
E70347173,1,24,2022-06-12,Refinanciamento,9612.1,C15554,F0007
E25259958,1,12,2022-11-14,Automático,949.76,C15556,F0061
E82675032,1,18,2023-03-13,Pessoal,13320.15,C15558,F0014
E44471820,1,36,2022-12-01,Automático,6785.32,C15558,F0092
E55822112,1,24,2022-01-20,Consignado,1227.1,C15563,F0006
E59862927,1,6,2021-02-11,Pessoal,15154.11,C15565,F0082
E89036863,1,18,2022-07-11,Consignado,19858.09,C15565,F0083
E63765316,1,36,2023-03-02,Refinanciamento,216.33,C15566,F0006
E94284659,1,12,2021-04-19,Automático,741.3,C15566,F0095
E38157884,1,36,2021-10-03,Consignado,1473.21,C15568,F0016
E51080654,1,6,2023-07-11,Automático,3854.77,C15568,F0034
E42487672,1,18,2021-12-17,Refinanciamento,1683.1,C15569,F0092
E25874204,1,12,2023-03-10,Consignado,570.98,C15571,F0092
E26271436,0,36,2022-03-04,Automático,38141.24,C15572,F0018
E17801661,1,36,2022-09-20,Automático,32816.84,C15572,F0027
E66117756,1,6,2023-12-15,Pessoal,890.19,C15573,F0084
E77108374,1,36,2023-07-21,Automático,1002.5,C15576,F0046
E90338388,1,18,2022-08-24,Refinanciamento,1218.09,C15576,F0023
E20493700,1,24,2022-07-22,Automático,9607.45,C15578,F0009
E42002707,1,36,2023-10-22,Automático,11804.84,C15578,F0018
E88241466,1,12,2022-08-19,Automático,5144.96,C15579,F0021
E31469280,1,24,2022-05-28,Refinanciamento,524.67,C15583,F0014
E56986634,1,18,2023-04-05,Automático,9898.12,C15585,F0008
E55334979,1,6,2023-08-12,Consignado,5085.81,C15585,F0011
E53073822,1,24,2022-11-09,Refinanciamento,5594.28,C15585,F0032
E41000028,1,36,2023-10-07,Refinanciamento,9511.91,C15586,F0078
E49123317,1,12,2021-03-08,Pessoal,7658.87,C15586,F0083
E39491991,1,12,2022-08-04,Pessoal,2076.29,C15589,F0026
E67800600,1,24,2022-01-18,Pessoal,4041.2,C15589,F0010
E42852220,1,18,2023-03-15,Pessoal,951.25,C15590,F0097
E83434605,0,6,2022-09-23,Automático,1227.97,C15590,F0084
E89332851,1,6,2023-02-08,Consignado,336.26,C15590,F0071
E18090598,0,36,2023-11-03,Pessoal,2495.86,C15591,F0097
E83786375,1,12,2023-04-12,Pessoal,1733.23,C15591,F0094
E59289604,1,18,2023-01-04,Consignado,852.01,C15592,F0087
E50662129,1,6,2023-05-09,Consignado,1156.54,C15592,F0003
E37522157,0,18,2021-07-27,Automático,854.14,C15592,F0062
E54859945,1,18,2022-05-06,Pessoal,1142.64,C15593,F0090
E84040445,1,18,2022-09-18,Automático,4524.22,C15593,F0026
E55197169,1,24,2022-10-10,Pessoal,12698.5,C15596,F0042
E37577338,1,36,2022-09-17,Automático,312.91,C15597,F0068
E97017258,1,18,2023-12-17,Automático,8878.53,C15599,F0048
E26982985,1,12,2023-09-03,Automático,14612.23,C15599,F0019
E72766290,1,6,2023-04-16,Refinanciamento,8472.77,C15601,F0066
E97408811,1,6,2023-01-21,Refinanciamento,6510.01,C15603,F0005
E71661124,1,36,2021-09-21,Pessoal,844.78,C15604,F0032
E99624209,0,24,2022-05-14,Automático,765.74,C15604,F0069
E97024430,0,18,2022-03-20,Refinanciamento,7518.87,C15610,F0020
E48951119,1,24,2022-08-13,Pessoal,9344.16,C15610,F0098
E22046642,1,6,2022-10-24,Consignado,9456.61,C15611,F0093
E90313856,1,24,2023-06-01,Refinanciamento,7856.46,C15612,F0070
E14637627,1,18,2023-08-13,Automático,7967.93,C15612,F0011
E52184033,0,12,2023-09-04,Consignado,498.19,C15613,F0059
E91247078,1,36,2022-08-13,Consignado,1424.3,C15613,F0010
E41801504,1,18,2022-01-01,Pessoal,4550.88,C15615,F0067
E45834474,1,18,2023-09-03,Pessoal,11614.26,C15616,F0078
E51392790,1,12,2022-06-03,Pessoal,8390.13,C15616,F0045
E22984419,1,6,2023-05-17,Consignado,641.7,C15617,F0002
E18284237,1,24,2021-10-18,Pessoal,801.26,C15618,F0015
E85431142,1,36,2022-12-09,Consignado,14852.65,C15619,F0053
E35676772,1,18,2021-10-25,Refinanciamento,15164.48,C15619,F0094
E98478867,1,6,2022-09-08,Pessoal,1232.64,C15620,F0065
E41212901,1,6,2023-02-14,Consignado,4664.46,C15621,F0013
E37965787,0,6,2022-07-10,Automático,1132.55,C15623,F0037
E64192466,1,36,2022-06-05,Pessoal,2796.68,C15626,F0094
E75148227,1,6,2023-09-24,Consignado,14128.03,C15627,F0021
E40306635,1,18,2022-02-14,Consignado,9039.05,C15627,F0090
E32588002,0,36,2021-11-20,Consignado,493.61,C15628,F0084
E73970596,1,24,2022-12-02,Refinanciamento,321.97,C15629,F0076
E47198403,1,24,2023-03-22,Consignado,368.66,C15629,F0005
E59420900,1,12,2022-07-25,Automático,2525.54,C15630,F0032
E80777518,1,36,2023-11-26,Consignado,6058.38,C15630,F0083
E31453612,1,12,2023-03-17,Automático,7386.59,C15630,F0024
E97731214,1,24,2023-06-17,Consignado,831.71,C15631,F0042
E28493876,1,36,2021-03-08,Automático,855.16,C15634,F0091
E78763090,1,12,2023-07-04,Pessoal,1231.83,C15634,F0042
E24486886,1,36,2023-05-14,Consignado,420.57,C15634,F0098
E35715478,1,6,2021-04-20,Consignado,1908.9,C15635,F0092
E42921322,1,18,2023-02-10,Refinanciamento,306.71,C15637,F0022
E17514183,1,18,2022-01-14,Pessoal,1374.23,C15638,F0089
E43901258,1,12,2023-09-25,Consignado,277.14,C15639,F0073
E24857275,1,18,2022-08-09,Consignado,11957.33,C15640,F0047
E46845358,1,18,2023-06-09,Automático,7703.96,C15640,F0061
E88978330,1,12,2023-10-26,Automático,2843.48,C15641,F0053
E83493076,1,24,2023-03-17,Pessoal,5703.77,C15641,F0099
E72085471,1,36,2021-09-23,Automático,24816.85,C15642,F0050
E50844033,1,18,2023-11-07,Consignado,12755.18,C15642,F0019
E45213801,1,24,2021-07-07,Automático,4104.6,C15643,F0072
E73669175,1,18,2023-01-18,Refinanciamento,3126.89,C15643,F0008
E18382288,1,36,2022-04-21,Pessoal,6863.73,C15644,F0041
E84705611,1,24,2022-04-23,Automático,5232.07,C15644,F0037
E81549775,1,6,2022-06-18,Pessoal,524.08,C15647,F0091
E62629961,1,12,2022-01-20,Consignado,2419.96,C15648,F0097
E24184667,1,6,2021-01-11,Refinanciamento,326.12,C15649,F0015
E85116253,1,36,2022-02-16,Refinanciamento,1880.85,C15651,F0012
E73408242,1,24,2022-11-20,Automático,5155.27,C15651,F0025
E78377558,1,24,2022-04-12,Consignado,459.26,C15653,F0018
E38750162,1,12,2021-12-11,Pessoal,6015.5,C15654,F0033
E60872060,1,12,2021-09-03,Consignado,7178.41,C15654,F0005
E33828339,1,12,2023-08-16,Pessoal,1263.61,C15655,F0054
E22334264,1,6,2022-07-21,Refinanciamento,550.64,C15655,F0045
E10719388,1,36,2023-02-03,Refinanciamento,1227.73,C15655,F0069
E55149866,1,18,2021-07-09,Automático,6771.94,C15656,F0069
E14805457,1,6,2023-03-27,Automático,7674.12,C15657,F0068
E44508605,0,36,2021-09-13,Consignado,414.84,C15658,F0020
E96979718,1,24,2022-04-14,Refinanciamento,12749.94,C15660,F0058
E21725428,1,36,2023-09-21,Consignado,10168.36,C15661,F0009
E58273796,1,6,2022-02-12,Refinanciamento,6932.66,C15661,F0008
E91925000,1,36,2023-05-21,Automático,27827.65,C15663,F0049
E63626630,1,18,2022-04-27,Automático,27517.22,C15664,F0017
E82008265,1,36,2021-03-06,Pessoal,20055.65,C15664,F0032
E26439726,1,24,2023-05-11,Pessoal,11164.79,C15664,F0001
E13683401,1,24,2023-06-23,Pessoal,12916.51,C15665,F0046
E17101754,1,24,2023-04-09,Consignado,8071.9,C15665,F0081
E91339012,1,36,2023-03-28,Consignado,840.09,C15666,F0063
E60602466,1,24,2021-10-07,Automático,9033.64,C15668,F0066
E44514879,1,12,2022-02-03,Automático,809.17,C15671,F0057
E91948361,1,24,2023-09-23,Pessoal,7246.68,C15672,F0072
E36384992,1,36,2023-05-26,Automático,1413.43,C15675,F0014
E82173337,0,6,2023-03-11,Refinanciamento,1350.63,C15676,F0022
E73345633,1,36,2021-12-01,Consignado,7261.7,C15677,F0026
E91623921,1,24,2021-09-04,Automático,26993.0,C15678,F0043
E25212668,1,18,2021-04-26,Refinanciamento,20016.52,C15678,F0040
E91655196,1,6,2023-09-20,Consignado,22687.26,C15678,F0085
E15118590,1,12,2023-08-21,Consignado,8886.12,C15679,F0034
E82929537,1,6,2021-11-10,Automático,12201.47,C15679,F0031
E77469414,1,6,2022-04-08,Refinanciamento,4137.21,C15683,F0002
E79183987,1,36,2023-05-13,Consignado,474.36,C15685,F0034
E95431878,1,36,2023-05-10,Automático,1157.48,C15685,F0045
E76148347,1,6,2023-04-22,Pessoal,17248.58,C15686,F0099
E70257571,1,18,2022-06-09,Refinanciamento,1869.49,C15687,F0040
E25572327,1,6,2021-02-03,Consignado,3364.99,C15687,F0088
E26367364,1,12,2023-06-16,Pessoal,2952.34,C15688,F0084
E76392323,1,36,2023-01-16,Automático,1928.74,C15688,F0011
E52938781,1,18,2023-10-04,Pessoal,770.19,C15689,F0040
E61110725,1,36,2023-11-02,Pessoal,13910.21,C15692,F0063
E14318828,1,12,2021-02-19,Refinanciamento,24085.04,C15692,F0064
E41243574,1,12,2023-01-11,Pessoal,977.55,C15693,F0013
E45237977,1,24,2023-01-13,Refinanciamento,1234.13,C15693,F0071
E29454091,1,12,2021-05-03,Refinanciamento,4090.48,C15694,F0074
E70576943,1,6,2023-10-01,Automático,6238.87,C15695,F0071
E73143969,1,6,2022-05-18,Automático,422.55,C15698,F0060
E19614086,1,6,2022-01-20,Automático,1142.76,C15698,F0081
E19667905,1,24,2023-11-05,Pessoal,866.22,C15701,F0043
E10516880,1,24,2021-01-10,Consignado,1032.69,C15701,F0068
E21119573,1,12,2022-11-27,Pessoal,985.4,C15701,F0058
E61543608,1,6,2021-07-17,Automático,1664.28,C15702,F0059
E39654606,1,24,2022-03-22,Consignado,1266.02,C15702,F0057
E60621430,1,36,2022-08-28,Pessoal,4255.91,C15702,F0073
E40782737,1,6,2023-05-05,Pessoal,5681.23,C15703,F0070
E92919345,1,18,2023-01-20,Automático,448.48,C15704,F0081
E24675336,1,24,2023-03-01,Pessoal,1021.86,C15705,F0055
E33888117,1,24,2022-05-24,Consignado,864.13,C15709,F0010
E83500291,1,24,2023-06-11,Pessoal,532.27,C15709,F0099
E89378051,1,18,2022-10-12,Consignado,1459.15,C15710,F0072
E35249656,1,6,2022-03-20,Pessoal,3460.43,C15714,F0055
E88687541,0,6,2022-05-20,Pessoal,1399.72,C15715,F0001
E74965841,1,24,2023-12-09,Consignado,1366.35,C15717,F0084
E39658551,1,24,2023-04-09,Pessoal,208.51,C15721,F0078
E48844883,1,6,2022-08-19,Pessoal,7034.88,C15722,F0084
E42517004,1,18,2023-10-15,Automático,5146.87,C15723,F0072
E20200031,0,36,2021-04-18,Pessoal,824.5,C15724,F0018
E30077554,1,24,2023-07-20,Refinanciamento,785.53,C15726,F0080
E34852783,1,12,2021-12-12,Automático,210.94,C15726,F0010
E20639458,1,6,2023-01-17,Automático,1184.88,C15730,F0074
E43684310,1,12,2023-04-16,Pessoal,1064.29,C15730,F0041
E97863667,1,36,2022-07-12,Pessoal,667.05,C15731,F0059
E89127205,1,6,2022-11-11,Refinanciamento,645.08,C15731,F0024
E59405900,1,12,2022-02-26,Consignado,5935.05,C15736,F0077
E99690989,1,36,2021-12-21,Automático,7554.11,C15741,F0048
E66995420,1,6,2021-11-09,Pessoal,12836.87,C15742,F0042
E60377009,1,12,2021-10-12,Automático,4704.69,C15744,F0064
E72971213,1,12,2022-09-01,Refinanciamento,1318.78,C15744,F0040
E52193337,1,36,2022-06-25,Pessoal,5209.12,C15744,F0076
E99130380,1,12,2022-04-25,Automático,3865.52,C15748,F0037
E18564195,0,18,2023-01-03,Refinanciamento,390.25,C15749,F0060
E46997033,1,12,2021-07-16,Pessoal,597.05,C15749,F0063
E11548333,0,18,2023-05-26,Automático,813.27,C15750,F0060
E16518429,1,36,2022-03-18,Automático,665.21,C15750,F0025
E50519600,1,18,2022-08-11,Pessoal,554.36,C15750,F0038
E28778060,1,6,2022-05-10,Refinanciamento,1779.51,C15753,F0033
E96187570,1,18,2023-02-13,Pessoal,3331.26,C15755,F0090
E26731903,1,18,2022-06-04,Pessoal,6139.31,C15755,F0006
E29652032,0,6,2022-08-20,Consignado,555.36,C15757,F0042
E77903586,1,36,2023-09-10,Pessoal,13129.74,C15758,F0099
E28378909,1,36,2022-09-06,Consignado,11613.03,C15758,F0097
E86781928,1,12,2023-09-26,Pessoal,3480.32,C15762,F0052
E41981448,1,36,2023-02-28,Consignado,7341.45,C15762,F0018
E94691505,0,36,2022-04-13,Automático,7792.74,C15762,F0064
E38646950,1,24,2023-01-02,Automático,1267.94,C15763,F0064
E54985426,1,36,2023-09-25,Pessoal,362.57,C15763,F0078
E89108530,1,18,2021-03-13,Consignado,1041.77,C15764,F0048
E13871081,1,18,2023-06-08,Refinanciamento,1124.86,C15764,F0023
E67588622,1,6,2023-04-02,Consignado,19618.63,C15765,F0053
E48271769,1,6,2023-10-14,Automático,35065.54,C15765,F0030
E54136172,1,18,2022-05-01,Automático,908.88,C15767,F0015
E79396063,1,36,2023-08-13,Consignado,1026.19,C15767,F0018
E10005172,1,36,2023-10-26,Consignado,1373.01,C15768,F0066
E75550196,1,6,2023-12-22,Pessoal,532.0,C15768,F0009
E22015460,1,36,2023-04-27,Automático,8225.37,C15770,F0052
E23995368,1,6,2022-06-09,Refinanciamento,552.13,C15771,F0042
E71670099,1,24,2021-01-07,Refinanciamento,7952.9,C15772,F0093
E19226810,1,36,2023-12-03,Refinanciamento,7747.16,C15772,F0080
E60305557,1,18,2023-06-19,Consignado,7459.49,C15772,F0096
E89663278,1,18,2022-01-12,Automático,6577.29,C15773,F0032
E63126653,1,36,2022-10-24,Automático,2689.19,C15773,F0041
E17667976,1,12,2023-02-02,Consignado,7407.9,C15773,F0092
E33140281,0,12,2023-03-16,Automático,454.22,C15775,F0080
E21060710,1,24,2022-05-02,Consignado,388.11,C15775,F0085
E30550016,1,6,2022-06-02,Refinanciamento,878.28,C15776,F0038
E48207632,1,18,2023-06-13,Refinanciamento,1155.39,C15777,F0016
E39306512,1,12,2022-09-13,Automático,10869.32,C15778,F0057
E71139258,1,6,2021-03-26,Consignado,13876.98,C15778,F0094
E24128267,1,6,2023-12-19,Consignado,303.9,C15779,F0004
E30208977,1,12,2022-05-08,Refinanciamento,1164.76,C15779,F0066
E35977218,1,12,2022-03-13,Refinanciamento,1322.58,C15779,F0019
E75620854,1,18,2023-04-24,Pessoal,1969.71,C15782,F0028
E95326626,1,6,2023-11-08,Pessoal,1691.45,C15782,F0080
E55464761,1,24,2022-09-05,Pessoal,22930.88,C15783,F0054
E14112628,1,36,2023-02-13,Pessoal,2056.08,C15785,F0015
E33667275,1,12,2022-10-01,Consignado,7070.57,C15785,F0006
E12360117,1,24,2023-06-19,Pessoal,20456.02,C15787,F0024
E37407108,1,24,2023-02-08,Automático,1379.61,C15788,F0082
E48222639,1,12,2021-09-07,Pessoal,1159.56,C15788,F0035
E42323077,1,12,2022-08-04,Consignado,844.93,C15788,F0027
E87216043,1,24,2023-10-12,Consignado,1308.51,C15789,F0031
E88827333,0,6,2023-09-06,Pessoal,1255.58,C15790,F0009
E39767856,1,24,2023-08-24,Consignado,932.38,C15790,F0097
E35042291,0,12,2023-07-19,Refinanciamento,1044.51,C15793,F0098
E55823909,1,6,2022-10-11,Consignado,10975.06,C15795,F0089
E21097668,1,6,2023-08-22,Pessoal,10293.06,C15795,F0033
E98404486,1,24,2023-11-04,Automático,10543.73,C15797,F0017
E72145650,1,6,2023-11-18,Automático,7971.04,C15797,F0024
E53939162,1,18,2022-12-03,Automático,14985.45,C15797,F0094
E91633311,1,12,2023-10-09,Consignado,10913.18,C15798,F0080
E10568841,1,18,2022-01-26,Automático,10751.26,C15798,F0041
E94720230,1,6,2021-08-02,Refinanciamento,14886.8,C15800,F0033
E76559710,1,36,2021-12-26,Refinanciamento,16552.59,C15802,F0050
E57405429,1,24,2023-02-19,Pessoal,8209.91,C15803,F0076
E87292843,1,36,2022-06-16,Refinanciamento,914.39,C15804,F0062
E16207553,1,36,2023-08-09,Consignado,21315.9,C15805,F0015
E23695203,1,18,2022-07-19,Consignado,30904.7,C15805,F0050
E80132512,1,6,2023-12-26,Consignado,35406.44,C15805,F0042
E48352204,1,36,2022-07-17,Consignado,1453.46,C15808,F0048
E15909040,1,12,2021-10-19,Automático,25106.63,C15809,F0049
E16632825,1,24,2023-11-03,Consignado,29765.78,C15809,F0029
E13449377,1,24,2021-04-24,Consignado,12153.46,C15809,F0075
E17491825,1,24,2023-07-28,Consignado,4423.09,C15810,F0008
E28927598,1,12,2023-12-20,Consignado,5922.33,C15810,F0049
E68133700,1,24,2022-10-20,Pessoal,3515.8,C15810,F0044
E27307154,1,36,2022-07-24,Consignado,1033.32,C15811,F0094
E88896697,1,36,2023-04-14,Automático,1005.63,C15811,F0002
E85026748,1,18,2023-06-01,Consignado,887.22,C15813,F0081
E57376375,1,12,2023-10-20,Pessoal,1193.48,C15813,F0073
E21931796,1,6,2023-08-01,Consignado,615.91,C15813,F0036
E47458145,1,12,2022-06-11,Consignado,2435.74,C15815,F0001
E83288180,0,12,2023-04-24,Pessoal,5305.17,C15815,F0052
E73712707,1,18,2023-10-19,Consignado,1395.05,C15817,F0070
E99622559,1,18,2022-02-27,Automático,884.92,C15817,F0094
E78976641,1,36,2022-04-21,Consignado,6645.33,C15818,F0100
E67401310,1,12,2022-06-16,Automático,8346.33,C15818,F0065
E46363362,1,24,2021-07-11,Consignado,10618.88,C15818,F0054
E46076283,1,6,2022-08-08,Consignado,4446.38,C15820,F0076
E74769042,1,6,2021-10-20,Refinanciamento,2088.0,C15820,F0014
E49874335,1,36,2023-12-09,Pessoal,39667.76,C15825,F0045
E77014738,1,36,2022-10-01,Pessoal,2217.41,C15826,F0037
E13343436,1,24,2021-10-02,Consignado,5707.91,C15826,F0015
E37058168,1,12,2023-10-11,Refinanciamento,1033.76,C15828,F0093
E71331297,1,18,2021-01-22,Consignado,306.02,C15828,F0078
E39749057,1,36,2022-09-08,Automático,1436.53,C15829,F0017
E43086738,1,6,2023-05-15,Automático,7616.18,C15830,F0065
E86078034,1,12,2023-05-22,Automático,12169.0,C15830,F0072
E68871693,1,24,2021-03-27,Automático,5378.07,C15830,F0025
E77305614,0,12,2022-03-16,Automático,1198.29,C15831,F0044
E90596106,1,24,2022-12-08,Consignado,330.3,C15831,F0093
E75055292,1,18,2022-05-26,Pessoal,497.18,C15831,F0030
E72938025,1,36,2023-08-15,Automático,1454.91,C15832,F0097
E24379579,1,18,2023-05-06,Consignado,4610.07,C15833,F0025
E84465020,1,18,2023-05-03,Automático,11735.1,C15835,F0028
E41342501,1,24,2023-03-25,Automático,7491.31,C15835,F0025
E86788159,1,36,2022-10-24,Consignado,585.85,C15836,F0006
E95129943,1,6,2022-10-24,Refinanciamento,433.27,C15836,F0047
E49816728,1,36,2023-02-09,Pessoal,1044.47,C15836,F0075
E49066039,1,36,2021-09-01,Refinanciamento,6830.78,C15837,F0075
E10306943,1,12,2021-01-26,Consignado,6594.34,C15837,F0069
E78955783,1,12,2023-05-03,Refinanciamento,1448.86,C15842,F0035
E69384680,0,12,2022-09-05,Automático,1341.97,C15842,F0095
E61343312,1,12,2022-10-15,Automático,11991.82,C15845,F0087
E72818574,1,12,2022-05-07,Automático,11334.68,C15845,F0011
E77256403,1,6,2023-11-08,Pessoal,3282.96,C15847,F0046
E72039221,1,24,2023-04-07,Refinanciamento,4055.02,C15848,F0085
E33096619,1,12,2023-12-22,Pessoal,1658.64,C15848,F0047
E34031046,1,6,2023-03-20,Refinanciamento,5422.4,C15849,F0069
E41326382,1,12,2023-06-06,Refinanciamento,14940.73,C15849,F0003
E60557856,1,12,2021-07-08,Pessoal,12322.73,C15849,F0061
E28671724,0,36,2023-02-17,Consignado,1243.36,C15851,F0015
E20807057,0,18,2022-04-26,Consignado,460.38,C15851,F0067
E27657943,1,24,2021-09-02,Automático,732.42,C15852,F0033
E30340243,1,24,2023-10-13,Consignado,15866.63,C15853,F0048
E53941606,0,6,2023-04-24,Refinanciamento,35766.84,C15853,F0092
E10467790,1,18,2023-04-04,Automático,24166.01,C15853,F0075
E70840360,1,6,2021-05-22,Refinanciamento,3351.86,C15854,F0088
E25793934,1,18,2023-10-05,Pessoal,2324.25,C15854,F0023
E16605218,1,24,2022-06-04,Automático,7414.06,C15855,F0024
E20387499,1,6,2023-02-16,Automático,3980.27,C15855,F0098
E47372015,1,12,2023-08-09,Pessoal,7954.01,C15856,F0072
E83713904,1,24,2023-04-16,Consignado,5124.91,C15856,F0050
E47911517,1,24,2023-10-08,Automático,6719.43,C15856,F0030
E77398410,1,36,2022-02-19,Refinanciamento,6300.02,C15857,F0074
E25042614,1,6,2023-06-28,Consignado,8617.47,C15857,F0070
E61829291,1,24,2023-03-13,Consignado,6290.82,C15857,F0033
E95410344,1,6,2022-01-01,Consignado,687.17,C15858,F0001
E19852018,1,18,2023-05-22,Consignado,16585.86,C15859,F0042
E72914964,1,24,2023-06-08,Pessoal,29401.25,C15859,F0041
E11052574,0,12,2023-10-09,Automático,204.07,C15860,F0041
E99796065,1,36,2021-11-02,Pessoal,9147.02,C15861,F0049
E52343405,1,36,2023-10-14,Refinanciamento,6657.92,C15862,F0004
E77923569,1,18,2023-10-11,Consignado,276.12,C15864,F0036
E33125109,1,6,2022-05-27,Automático,8804.15,C15865,F0037
E14713755,1,24,2022-02-07,Refinanciamento,9936.7,C15865,F0064
E94857010,1,18,2022-10-20,Refinanciamento,33836.18,C15868,F0051
E83434695,1,24,2023-08-02,Pessoal,27053.19,C15868,F0073
E99077061,1,24,2022-05-13,Consignado,24530.84,C15868,F0077
E55549215,0,12,2023-07-20,Consignado,1231.41,C15869,F0091
E95983616,1,18,2021-04-25,Automático,281.0,C15869,F0042
E27240042,1,12,2022-04-17,Pessoal,505.0,C15870,F0006
E20482799,1,36,2023-01-25,Automático,6815.57,C15871,F0041
E53676803,1,36,2022-02-19,Refinanciamento,5226.4,C15872,F0034
E76176421,1,12,2022-12-21,Pessoal,4128.62,C15872,F0088
E83549302,1,18,2022-12-14,Automático,4944.68,C15873,F0039
E68220602,1,12,2022-08-08,Automático,1212.5,C15873,F0094
E28175482,1,12,2021-04-22,Automático,13707.44,C15876,F0045
E74771254,1,24,2022-04-06,Pessoal,379.81,C15878,F0010
E49023750,1,18,2022-11-19,Pessoal,540.22,C15878,F0069
E53893531,1,6,2022-01-19,Automático,446.71,C15878,F0078
E33171492,1,36,2022-07-17,Refinanciamento,10484.09,C15879,F0073
E96667906,1,12,2023-07-17,Pessoal,3054.79,C15880,F0018
E67546141,1,24,2023-12-03,Automático,2118.64,C15880,F0084
E75449540,1,36,2022-07-18,Automático,4611.21,C15880,F0079
E48177671,0,12,2023-01-28,Consignado,5648.02,C15882,F0002
E75324622,1,18,2023-12-21,Refinanciamento,5585.47,C15882,F0096
E54666946,1,12,2022-07-24,Refinanciamento,14248.09,C15883,F0007
E76939518,1,24,2022-06-27,Consignado,13065.5,C15883,F0023
E49462467,1,6,2022-01-07,Consignado,5338.57,C15884,F0099
E58559218,1,6,2023-11-07,Automático,2641.25,C15884,F0004
